Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,THRIFT-4437,13127362,,JS WebSocket client callbacks invoked twice on parallel requests,jking3,bananer,Major,Closed,Fixed,27/Dec/17 11:08,27/Dec/18 15:25,
Bug,,THRIFT-4476,13133937,,Typecasting problem on list items,jking3,ozymaxx,Major,Closed,Fixed,26/Jan/18 07:02,27/Dec/18 15:25,
Bug,,THRIFT-4417,13123927,,fb303 build broken after conversion to stdcxx namespace - missing header,jking3,jking3,Major,Closed,Fixed,09/Dec/17 17:24,27/Dec/18 15:25,
Bug,,THRIFT-4671,13200105,,c glib is unable to handle client close unexpectedly,jking3,lixiasong,Major,Closed,Fixed,22/Nov/18 15:28,27/Dec/18 15:25,
Improvement,Patch Available,THRIFT-4473,13133453,,Move Thrift.Console.pas out of the Library,jensg,jensg,Major,Closed,Fixed,24/Jan/18 18:12,27/Dec/18 15:25,
Bug,,THRIFT-4178,13065348,,Java libraries missing from package when using cmake,jking3,alacombe,Major,Closed,Fixed,19/Apr/17 23:41,27/Dec/18 15:25,
Bug,,THRIFT-4421,13124501,,"golang tests rely on gomock, which has change behaviour, causing tests to fail",jking3,chetmurthy,Major,Closed,Fixed,12/Dec/17 21:54,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4562,13156693,,"Calling wrong exception CTOR leads to ""call failed: unknown result"" instead of the real exception being thrown",jensg,jensg,Major,Closed,Fixed,02/May/18 20:19,27/Dec/18 15:25,
Bug,,THRIFT-4620,13178546,,TZlibTransport.cpp doesn't ensure that there is enough space for the zlib flush marker in the buffer.,jking3,ldsrc,Major,Closed,Fixed,13/Aug/18 09:23,27/Dec/18 15:25,
Bug,,THRIFT-4548,13151048,,Supporting TBinaryProtocolAccelerated protocol when using TMultiplexedProcessor in Python,jking3,balazskemenes,Major,Closed,Fixed,09/Apr/18 13:47,27/Dec/18 15:25,
Improvement,,THRIFT-4516,13144381,,Add support for go 1.10,dcelasun,jking3,Major,Closed,Fixed,12/Mar/18 17:33,27/Dec/18 15:25,
Improvement,,THRIFT-4579,13164446,,Use Ubuntu Bionic (18.04 LTS) for CI builds instead of Artful (17.10),jking3,jking3,Major,Closed,Fixed,06/Jun/18 12:44,27/Dec/18 15:25,
Improvement,,THRIFT-4474,13133541,,PHP generator use PSR-4 default,Robert Lu,Robert Lu,Major,Closed,Fixed,25/Jan/18 00:06,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4540,13149477,,buffered transport broken when trying to re-open a formerly closed transport,jensg,jensg,Major,Closed,Fixed,02/Apr/18 12:08,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4289,13096180,,Thrift RSpec test suite fails with Ruby 2.4.x due to Fixnum deprecation,jking3,jerzygangi,Major,Closed,Fixed,19/Aug/17 02:04,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4454,13130633,,Large writes/reads may cause range check errors in debug mode,jensg,jensg,Major,Closed,Fixed,12/Jan/18 20:33,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4672,13200164,,IAsyncResult style methods not being supported by certain transports leads to issues in mixed ISync/IAsync use cases,jensg,jensg,Major,Closed,Fixed,23/Nov/18 00:57,27/Dec/18 15:25,
Bug,,THRIFT-4253,13087732,,Go generator assigns strings to field in const instead of pointers.,jking3,DavinC,Major,Closed,Fixed,17/Jul/17 20:51,27/Dec/18 15:25,
Bug,,THRIFT-4497,13138400,,Erlang records should use map() for map type,dhull,dhull,Major,Closed,Fixed,14/Feb/18 03:40,27/Dec/18 15:25,
Bug,,THRIFT-4397,13121775,,ubuntu  install instructions broken on 16.04,jensg,jensg,Major,Closed,Fixed,29/Nov/17 23:48,27/Dec/18 15:25,
Improvement,,THRIFT-3458,12916875,,Register thrift in D package registry,jking3,sibnick,Major,Closed,Fixed,30/Nov/15 06:01,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4637,13185335,,C# async mode generates incorrect code with inherited services ,jensg,jensg,Major,Closed,Fixed,15/Sep/18 19:59,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4373,13112090,,"Extending Thrift class results in ""Attempt serialize from non-Thrift object""",jking3,sokac,Major,Closed,Fixed,25/Oct/17 20:09,27/Dec/18 15:25,
Improvement,,THRIFT-4674,13200201,,Add stream context support into PHP/THttpClient,jking3,edefimov,Major,Closed,Fixed,23/Nov/18 07:57,27/Dec/18 15:25,
Bug,,THRIFT-4661,13196748,,Rust enum name wrong case in generated structs,allengeorge,jeikabu,Major,Closed,Fixed,07/Nov/18 06:39,27/Dec/18 15:25,
Bug,,THRIFT-4403,13122564,,thrift.js: Incorrect usage of 'this' in TWebSocketTransport.__onOpen,jking3,bananer,Major,Closed,Fixed,04/Dec/17 12:29,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4554,13151973,,uncompileable code with member names that are also types under specific conditions,jensg,jensg,Major,Closed,Fixed,12/Apr/18 13:13,27/Dec/18 15:25,
Improvement,,THRIFT-4416,13123905,,Perl CPAN Packaging Improvements,jking3,jking3,Major,Closed,Fixed,09/Dec/17 13:29,27/Dec/18 15:25,
Improvement,Patch Available,THRIFT-4673,13200165,,IAsyncResult not supported by layered transports (buffered/framed),jensg,jensg,Major,Closed,Fixed,23/Nov/18 01:00,27/Dec/18 15:25,
Bug,,THRIFT-4436,13127346,,Deserialization of nested list discards content,jking3,bananer,Major,Closed,Fixed,27/Dec/17 08:41,27/Dec/18 15:25,
Bug,,THRIFT-4573,13159800,,Unions Field Count Does Not Consider Binary,dcelasun,simplee,Major,Closed,Fixed,16/May/18 18:27,27/Dec/18 15:25,
Bug,,THRIFT-4294,13097976,,Java Configure Fails for Ant >= 1.10,jking3,mrettig,Major,Closed,Fixed,28/Aug/17 14:01,27/Dec/18 15:25,
Bug,,THRIFT-4531,13148195,,Thrift generates wrong Python code for immutable structures with optional members,dcelasun,Margar,Major,Closed,Fixed,27/Mar/18 11:10,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4492,13137416,,protected ExceptionType type member of TApplicationException cannot be accessed,jensg,jensg,Major,Closed,Fixed,09/Feb/18 11:36,27/Dec/18 15:25,
Improvement,Patch Available,THRIFT-4539,13149388,,Allow TBufferedTransport to be used as base class,jensg,jensg,Major,Closed,Fixed,01/Apr/18 23:28,27/Dec/18 15:25,
Improvement,,THRIFT-4342,13104323,,Support ruby rspec 3,jking3,jking3,Major,Closed,Fixed,22/Sep/17 15:57,27/Dec/18 15:25,
Bug,,THRIFT-4558,13153003,,reserved Csharp keywords are not escaped in some cases,Pitming,Pitming,Major,Closed,Fixed,17/Apr/18 13:14,27/Dec/18 15:25,
Bug,,THRIFT-4354,13106797,,TSocket block on read,jking3,Robert Lu,Major,Closed,Fixed,03/Oct/17 20:36,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4656,13195251,,infinite loop in latest PHP library,jking3,sokac,Major,Closed,Fixed,30/Oct/18 22:25,27/Dec/18 15:25,
Bug,,THRIFT-4648,13189673,,c_glib namespaces incorrect includes,simonsouth,matejkupljen,Major,Closed,Fixed,05/Oct/18 09:39,27/Dec/18 15:25,
Bug,,THRIFT-4225,13078084,,"Error handling malformed arguments leaks memory, corrupts transport buffers causing next RPC to fail",jking3,paul.e.taylor,Major,Closed,Fixed,07/Jun/17 19:02,27/Dec/18 15:25,
Bug,,THRIFT-4537,13149033,,TSimpleServer can exit Accept loop with lock still acquired,dcelasun,mdubbyap,Major,Closed,Fixed,29/Mar/18 22:27,27/Dec/18 15:25,
Bug,,THRIFT-4439,13127606,,Shouldn't download dart.deb directly.,jking3,RobberPhex,Major,Closed,Fixed,29/Dec/17 00:23,27/Dec/18 15:25,
Improvement,,THRIFT-4489,13137045,,Unix domain socket support for NodeJS client,jking3,danielhtshih,Major,Closed,Fixed,08/Feb/18 03:49,27/Dec/18 15:24,
New Feature,,THRIFT-4614,13177264,,Generate missing @Nullable annotations for Java iterator getters,,msridhar,Major,Closed,Fixed,06/Aug/18 23:50,27/Dec/18 15:24,
Bug,Patch Available,THRIFT-4455,13130755,,Missing dispose calls in ThreadedServer & ThreadpoolServer,jensg,jensg,Major,Closed,Fixed,13/Jan/18 21:26,27/Dec/18 15:24,
New Feature,,THRIFT-3143,12828792,,add typescript directory support,jking3,wilfrem,Major,Closed,Fixed,11/May/15 12:36,27/Dec/18 15:24,
Improvement,,THRIFT-4513,13143443,,thrift generated code is not stable for constants,jking3,romanoid,Major,Closed,Fixed,08/Mar/18 05:29,27/Dec/18 15:24,
Bug,Patch Available,THRIFT-4618,13178417,,TNonblockingServer crash because of limitation of select(),jking3,st0ke,Major,Closed,Fixed,11/Aug/18 06:25,27/Dec/18 15:24,
Improvement,,THRIFT-4308,13099663,,D language docker images need demios for libevent and openssl fixed to re-enable make cross on dlang,jking3,jking3,Major,Closed,Fixed,04/Sep/17 17:57,27/Dec/18 15:24,
Bug,,THRIFT-1418,12529751,,"Compiling Thrift from source: Class org.apache.tools.ant.taskdefs.ConditionTask doesn't support the nested ""typefound"" element",jking3,ral00b,Major,Closed,Fixed,01/Nov/11 21:23,27/Dec/18 15:24,
Improvement,,THRIFT-4535,13148559,,"XML docs; code cleanup (tabs->spaces; String->string)",cwe1ss,cwe1ss,Major,Closed,Fixed,28/Mar/18 12:43,27/Dec/18 15:24,
Bug,,THRIFT-3950,13014130,,Memory leak while calling oneway method,jking3,sixmen,Major,Closed,Fixed,21/Oct/16 06:29,27/Dec/18 15:24,
Bug,,THRIFT-1507,12539842,,Maven can't download resource from central when behind a proxy and won't use local repository,jking3,a440guy,Major,Closed,Fixed,25/Jan/12 23:10,27/Dec/18 15:24,
Improvement,Patch Available,THRIFT-4609,13176652,,keep InnerException wherever appropriate ,jensg,jensg,Major,Closed,Fixed,03/Aug/18 08:25,27/Dec/18 15:24,
Bug,,THRIFT-4120,13055717,,pom files are not generated or provided in the build,jking3,ctubbsii,Major,Closed,Fixed,13/Mar/17 20:52,27/Dec/18 15:24,
Sub-task,,THRIFT-4468,13132729,13133453,Make the class TGUIConsole thread-safe,jensg,AntonTramp,Major,Closed,Not A Problem,22/Jan/18 14:29,27/Dec/18 15:24,
Bug,,THRIFT-3118,12825477,,Python MemoryError in THttpClient when using an SSL endpoint,jking3,jbq,Major,Closed,Cannot Reproduce,28/Apr/15 10:22,27/Dec/18 15:24,
Bug,,THRIFT-4659,13196374,,golang race detected when closing listener socket,dcelasun,jgheewala_signalfx,Major,Closed,Fixed,05/Nov/18 23:39,27/Dec/18 15:24,
Bug,,THRIFT-4658,13196098,,Rust's TBinaryInputProtocol fails when strict is false,allengeorge,jeikabu,Major,Closed,Fixed,04/Nov/18 10:46,27/Dec/18 15:24,
Bug,,THRIFT-4545,13150419,,Appveyor builds are failing due to a haskell / cabal update in chocolatey,jking3,jking3,Major,Closed,Fixed,05/Apr/18 20:18,27/Dec/18 15:24,
Improvement,,THRIFT-4495,13138258,,Erlang records should allow 'undefined' for non-required fields,dhull,dhull,Major,Closed,Fixed,13/Feb/18 18:01,27/Dec/18 15:24,
Improvement,,THRIFT-4508,13142838,,Define CI operating system coverage rules for the project and (hopefully) simplify CI a little more,jking3,jking3,Major,Closed,Fixed,06/Mar/18 12:43,27/Dec/18 15:24,
Task,Patch Available,THRIFT-4448,13129596,,Golang: do something with context.Context,jking3,johnboiles,Major,Closed,Fixed,09/Jan/18 17:56,27/Dec/18 15:24,
Bug,,THRIFT-4662,13196749,,Rust const string calls function at compile time,allengeorge,jeikabu,Major,Closed,Fixed,07/Nov/18 06:51,27/Dec/18 15:24,
Improvement,,THRIFT-4085,13042424,,Add .NET Core to the make cross standard test suite,jking3,jking3,Major,Closed,Fixed,12/Feb/17 17:46,27/Dec/18 15:24,
Test,,THRIFT-4683,13205764,,Add a port scan feature test,,jking3,Major,Open,,20/Dec/18 15:39,20/Dec/18 15:39,
Documentation,,THRIFT-4111,13049567,,Can't find release notes for Thrift-0.10.0,jking3,tr1cks,Major,Closed,Fixed,09/Mar/17 10:49,20/Dec/18 13:53,
Bug,,THRIFT-4681,13205436,,Java async client cannot be reused after a model exception,,Alex Kormukhin,Major,Open,,19/Dec/18 16:24,19/Dec/18 16:24,
Sub-task,Patch Available,THRIFT-3409,12910032,12896656,NodeJS binary field issues,nsuke,nsuke,Major,Closed,Fixed,03/Nov/15 16:08,18/Dec/18 16:43,
Bug,Patch Available,THRIFT-4331,13102528,,"C++: TSSLSockets bug in handling huge messages, bug in handling polling",jking3,martinhaimberger,Major,Closed,Fixed,15/Sep/17 11:02,18/Dec/18 16:24,
Bug,,THRIFT-3872,12987430,,thrift.d.ts is incomplete,,daixtrose,Major,Open,,07/Jul/16 09:53,17/Dec/18 15:00,
Question,,THRIFT-4669,13199867,,The wifi disconnection does not raise an event close or error on a tablet DURABOOK R11AH,,TRAORE Oumar,Major,Open,,21/Nov/18 15:49,21/Nov/18 15:49,
Bug,Patch Available,THRIFT-4207,13074262,,Accelerated version of TBinaryProtocol allows invalid input to string fields.,nsuke,elprans,Major,Open,,23/May/17 16:41,20/Nov/18 20:49,
Bug,,THRIFT-4663,13196941,,Request payload is two endpoints concatenated together,,dlwire,Major,Open,,07/Nov/18 22:03,08/Nov/18 17:03,
Improvement,,THRIFT-4599,13170619,,Add Support for Dart 2.0,jking3,jking3,Major,Closed,Duplicate,07/Jul/18 02:46,20/Oct/18 12:33,
Bug,Patch Available,THRIFT-3290,12852237,,Using from in variable names causes the generated Python code to have errors,,prathik.raj,Major,Closed,Fixed,05/Aug/15 13:28,28/Sep/18 22:41,
Improvement,,THRIFT-4640,13186325,,Add file based transport to the crosstest suite,,jking3,Major,Open,,20/Sep/18 12:35,20/Sep/18 12:35,
New Feature,,THRIFT-1939,12643834,,C#: Real async support,carlyeks,carlyeks,Major,Open,,21/Apr/13 19:04,16/Sep/18 11:19,
Question,,THRIFT-4627,13183686,,member of __isset is initialized as true for optional fields with default values,,StrayWarrior,Major,Open,,07/Sep/18 17:22,07/Sep/18 17:22,
New Feature,,THRIFT-4619,13178483,,Transport SASL Client fo go,,jmarhuen,Major,Closed,Information Provided,12/Aug/18 17:31,28/Aug/18 20:07,
Bug,,THRIFT-2642,12730761,,Recursive structs don't work in python,econner724,isanych,Major,Closed,Fixed,30/Jul/14 10:58,24/Aug/18 10:08,
Bug,,THRIFT-4607,13175796,,Go - Making concurrent connection resulting EOF,,ardh,Major,Open,,31/Jul/18 10:33,10/Aug/18 06:54,
Bug,,THRIFT-3209,12841120,,LGPL mentioned in license file,jfarrell,bayard,Major,Closed,Fixed,27/Jun/15 20:34,09/Aug/18 22:20,
Bug,,THRIFT-4606,13175689,,LGPL license file still present ,,ashanbrown,Major,Open,,30/Jul/18 22:20,09/Aug/18 22:20,
Question,,THRIFT-4616,13178026,,Thrift failed to build on AIX,jking3,nfarag,Major,Closed,Fixed,09/Aug/18 15:19,09/Aug/18 22:18,
Bug,,THRIFT-1309,12520656,,libfb303-0.7.0.jar missing in maven repository,,cwsteinbach,Major,Closed,Duplicate,29/Aug/11 23:36,06/Aug/18 18:57,
Bug,,THRIFT-4608,13176071,,Different Behaviour for same thrift call in nodejs client,,bmg.goswami,Major,Open,,01/Aug/18 10:08,01/Aug/18 10:08,
Improvement,,THRIFT-1687,12606440,,Use Microsoft SafeInt (or reasonable alternative) to protect against integer arithmetic attacks,,ben.craig,Major,Open,,06/Sep/12 17:21,18/Jul/18 14:05,
Improvement,Patch Available,THRIFT-155,12405751,,Python THttpClient should handle opening HTTP layer on each request automatically,engberg,engberg,Major,Closed,Fixed,04/Oct/08 22:38,16/Jul/18 12:56,
Bug,,THRIFT-4449,13130028,,C# - TNamedPipeServerTransport.AcceptImpl can block indefinitely if TNamedPipeServerTransport.Close is called too quickly,,boxcppguy,Major,Open,,11/Jan/18 01:01,11/Jul/18 01:25,
Wish,,THRIFT-3591,12935610,,Add Lua cross test suite,,nsuke,Major,Open,,01/Feb/16 12:51,05/Jul/18 13:34,
Bug,,THRIFT-3590,12935585,,TPipeServer: stop() does not work when clients are connected,,jesperes,Major,Open,,01/Feb/16 10:31,05/Jul/18 12:28,
Bug,,THRIFT-3231,12843723,,CPP: Limit recursion depth to 64,ben.craig,ben.craig,Major,Closed,Fixed,09/Jul/15 01:42,02/Jul/18 13:21,
Epic,,THRIFT-4595,13168751,,Support for Message Bus Transport,jking3,jking3,Major,Open,,28/Jun/18 01:54,28/Jun/18 01:54,
Bug,Patch Available,THRIFT-834,12470604,,THttpClient resends contents of message after transport errors,fanatoly,fanatoly,Major,Closed,Fixed,02/Aug/10 00:47,22/Jun/18 03:10,
Bug,,THRIFT-616,12439658,,Transport should be reset on error,,julians37,Major,Open,,02/Nov/09 11:37,22/Jun/18 03:10,
Bug,,THRIFT-4588,13167503,,local variable referenced before assignment in immutable python structs,,TV4Fun,Major,Closed,Duplicate,21/Jun/18 22:16,21/Jun/18 23:35,
Bug,,THRIFT-3547,12929697,,NodeJS generated require() paths should mirror include paths,,yunchi,Major,Open,,13/Jan/16 05:09,21/Jun/18 17:26,
Bug,,THRIFT-4581,13164744,,HttpTransport with JsonProtocol - Dart Client <--> Cpp server.,,rommelst,Major,Open,,07/Jun/18 17:30,16/Jun/18 09:26,
Improvement,Patch Available,THRIFT-1944,12644686,,Binding to zero port,ben.craig,aaranya@gmail.com,Major,Closed,Cannot Reproduce,25/Apr/13 21:18,14/Jun/18 18:37,
Question,,THRIFT-4411,13123536,,"SIGABRT in thrift client during program end, C++, using openssl",jking3,emmenlau,Major,Closed,Information Provided,07/Dec/17 20:08,06/Jun/18 08:53,
Bug,,THRIFT-1795,12624381,,Race condition in TThreadedServerPool java implementation,jfarrell,venkatnrangan,Major,Closed,Fixed,18/Dec/12 00:54,14/May/18 23:27,
Bug,Patch Available,THRIFT-4568,13158380,,LUA: Missing double endianness conversion,,fbarriga,Major,Open,,10/May/18 05:52,10/May/18 06:01,
Bug,,THRIFT-4565,13157348,,"if i read data  from the server is bigger than 5M bytes,the client will crash.",,lixiaolong1997,Major,Open,,05/May/18 08:28,05/May/18 12:45,
New Feature,,THRIFT-1620,12558991,,SASL support for C++ ,,vicaya,Major,Open,,01/Jun/12 19:09,02/May/18 14:45,
Sub-task,,THRIFT-1667,12600890,12558991,Client side SASL transport for C++,,prasadm,Major,Open,,31/Jul/12 17:54,02/May/18 14:42,
Sub-task,Patch Available,THRIFT-2015,12652305,12410939,Thrift exceptions should derive from TException ,jensg,jensg,Major,Closed,Fixed,11/Jun/13 23:52,09/Apr/18 14:40,
Improvement,Patch Available,THRIFT-3876,12988138,,haxe js/nodejs client,oprudkyi,oprudkyi,Major,Open,,10/Jul/16 16:41,09/Apr/18 12:38,
Bug,Patch Available,THRIFT-3595,12935891,,Perl Bindings: Set serialization/deserialization differs,jking3,amillerchip,Major,Closed,Abandoned,02/Feb/16 08:19,06/Apr/18 13:10,
Improvement,,THRIFT-3926,13004824,,There should be an error emitted when http status code is not 200 ,lifei.vip,lifei.vip,Major,Closed,Fixed,14/Sep/16 09:37,06/Apr/18 13:00,
Bug,,THRIFT-4431,13125958,,"Repetitive use of HTTPClientTransport causes ""Errno::EMFILE: Failed to open TCP connection""",,lompy,Major,Closed,Cannot Reproduce,19/Dec/17 16:20,05/Apr/18 09:38,
Bug,Patch Available,THRIFT-2225,12673102,,SSLContext destroy before cleanupOpenSSL,roger,soyer,Major,Closed,Fixed,09/Oct/13 19:59,02/Apr/18 22:53,
Bug,,THRIFT-4243,13083863,,Go TSimpleServer race on wait in Stop() method,zwass,zwass,Major,Closed,Fixed,30/Jun/17 17:23,29/Mar/18 22:46,
Bug,,THRIFT-4534,13148551,,netcore package should not depend on Microsft.AspNetCore and Microsoft.Extensions.*,,cwe1ss,Major,Open,,28/Mar/18 12:03,28/Mar/18 12:55,
Epic,,THRIFT-4502,13142189,,"Cleanup ""Known Test Failures"" in order to improve quality",jking3,jking3,Major,Open,,02/Mar/18 20:06,22/Mar/18 00:48,
Bug,,THRIFT-4528,13147015,,Something wrong in either ruby server or cpp client with json processing,,jking3,Major,Open,,22/Mar/18 00:43,22/Mar/18 00:48,
Bug,,THRIFT-4522,13146044,,d-cpp_binary_buffered-ip-ssl cross test shows a dlang binary protocol issue,,jking3,Major,Open,,18/Mar/18 13:10,18/Mar/18 13:10,
Bug,,THRIFT-4517,13144422,,"opam that comes with xenial fails ""opam init"" with stack overflow",jking3,jking3,Major,Closed,Won't Fix,12/Mar/18 19:22,14/Mar/18 18:48,
Bug,Patch Available,THRIFT-4518,13144799,,The exception text disappears,,AntonTramp,Major,Open,,13/Mar/18 17:34,13/Mar/18 17:58,
Improvement,,THRIFT-4504,13142343,,Use dlang native build and package manager (dub) for builds,jking3,jking3,Major,Closed,Duplicate,04/Mar/18 12:13,13/Mar/18 14:33,
Bug,Patch Available,THRIFT-3669,12941444,,JS Deserialization of lists of lists is broken,,Christian.Buerckert,Major,Open,,23/Feb/16 16:27,07/Mar/18 20:02,
Bug,,THRIFT-4424,13124718,,Flush in TWebSocketTransport pushes callbacks twice if transport is open,,mhc,Major,Open,,13/Dec/17 16:03,07/Mar/18 18:48,
Bug,,THRIFT-4511,13143223,,lua files are generated with uppercased lib name,,ror6ax,Major,Open,,07/Mar/18 13:30,07/Mar/18 17:03,
Dependency upgrade,,THRIFT-4369,13111767,,Upgrade Thrift for Node.js with ws new version,jking3,dujiakun,Major,Closed,Fixed,24/Oct/17 18:17,06/Mar/18 21:04,
Bug,,THRIFT-3485,12920948,,"thrift NPM package includes whole thrift repository, is 30 megabytes",jfarrell,azylman,Major,Closed,Fixed,11/Dec/15 02:29,06/Mar/18 20:58,
Task,,THRIFT-4427,13125201,,Thrift 0.11 is not available on npm,jfarrell,dcelasun,Major,Closed,Fixed,15/Dec/17 11:57,06/Mar/18 20:54,
Bug,,THRIFT-4507,13142648,,TWaitableNamedPipeImpl::read race condition can cause hang in ~TWaitableNamedPipeImpl,,jeremyspiegel,Major,Open,,05/Mar/18 20:06,06/Mar/18 16:08,
Bug,,THRIFT-3748,12951712,,Node.js Deserialization of lists of lists is broken,nsuke,nsuke,Major,Closed,Fixed,19/Mar/16 14:52,05/Mar/18 13:21,
Bug,,THRIFT-4188,13069033,,"Error while flushing write buffer of size 70 to transport, only wrote 0 bytes: write tcp 127.0.0.1:5000->127.0.0.1:58174: write: broken pipe",,brian.kang,Major,Open,,04/May/17 05:58,03/Mar/18 17:03,
Bug,,THRIFT-4501,13141691,,Java client hides server side exceptions ,,m2je,Major,Open,,01/Mar/18 02:53,01/Mar/18 02:53,
Bug,,THRIFT-4500,13141280,,Unable to stop socket server while there are connected clients,,gambr,Major,Open,,27/Feb/18 16:23,27/Feb/18 17:56,
Sub-task,Patch Available,THRIFT-1899,12638724,12640568,"Delphi: Support for Multiplexing Services on any Transport, Protocol and Server",jensg,jensg,Major,Closed,Fixed,24/Mar/13 15:59,08/Feb/18 17:17,
Improvement,,THRIFT-2471,12708904,,Make cpp.ref annotation language agnostic,jensg,jensg,Major,Closed,Fixed,16/Apr/14 20:31,02/Feb/18 01:48,
Sub-task,,THRIFT-4299,13099054,13098714,Fix Ubuntu Xenial build environment for the D language,jking3,jking3,Major,Closed,Fixed,31/Aug/17 20:33,25/Jan/18 20:59,
Improvement,,THRIFT-4438,13127500,,"require php ^5.6 || ^7.0",,RobberPhex,Major,Closed,Not A Problem,28/Dec/17 10:20,24/Jan/18 04:59,
Improvement,,THRIFT-2427,12703448,,Add support for Multiplexed Async Processors,,liorn,Major,Open,,25/Mar/14 12:41,24/Jan/18 00:54,
Improvement,Patch Available,THRIFT-2939,12766705,,JavaScript generated code for Node and browser is different,,radekg,Major,Open,,11/Jan/15 12:14,24/Jan/18 00:54,
Improvement,,THRIFT-2429,12704253,,"Provide option to not write default values, rely on receiver default construction instead",codesf,chris5287,Major,Open,,28/Mar/14 14:04,24/Jan/18 00:54,
Bug,,THRIFT-4466,13132676,,TEvhttpServer don't work with javascript,,richard777,Major,Open,,22/Jan/18 12:39,23/Jan/18 15:12,
Task,,THRIFT-4413,13123799,,Publish a Maven artifact for Thrift v0.11,jfarrell,bgedik,Major,Closed,Fixed,08/Dec/17 21:12,17/Jan/18 22:58,
Task,,THRIFT-4425,13124877,,Publish Thrift v0.11 to packagist.org,jfarrell,Robert Lu,Major,Closed,Fixed,14/Dec/17 06:11,15/Jan/18 20:07,
Bug,,THRIFT-633,12441224,,Generated code has @Override annotations which won't compile using Apple's JDK 1.5,,herberts,Major,Open,,19/Nov/09 20:35,14/Jan/18 15:42,
Improvement,Patch Available,THRIFT-2218,12672067,,Make java TSerializer and TDeserializer thread safe,,alexlevenson,Major,Open,,03/Oct/13 00:23,14/Jan/18 15:38,
Bug,,THRIFT-2328,12690130,,Java: eliminate all compiler warnings,,roger,Major,Reopened,,21/Jan/14 22:20,14/Jan/18 15:38,
Bug,Patch Available,THRIFT-487,12424649,,ThreadManagerTests::blockTest errors,jking3,rush,Major,Closed,Duplicate,05/May/09 23:10,11/Jan/18 12:43,
Bug,Patch Available,THRIFT-3932,13006129,,C++ ThreadManager has a rare termination race,jking3,bgedik,Major,Closed,Fixed,20/Sep/16 07:45,11/Jan/18 12:43,
Improvement,Patch Available,THRIFT-4285,13094339,,Pull generated send/recv into library to allow behaviour to be customised,dcelasun,Zariel,Major,Closed,Fixed,13/Aug/17 14:49,09/Jan/18 17:52,
Bug,,THRIFT-4445,13129275,,PHP TSocket broken by THRIFT-4295,jking3,stigsb,Major,Closed,Invalid,08/Jan/18 15:28,08/Jan/18 15:33,
Bug,,THRIFT-4361,13108012,,"cannot serialize set<map<i32, i64> > via extension",Robert Lu,Robert Lu,Major,Closed,Fixed,09/Oct/17 16:04,31/Dec/17 15:19,
Task,,THRIFT-4435,13127331,,When will the java libthrift 0.11.0 be published to central.maven.org/maven2,jfarrell,lovepoem,Major,Closed,Duplicate,27/Dec/17 06:46,27/Dec/17 14:39,
Bug,,THRIFT-4415,13123803,,Publish a PyPI artifact for Thrift Python v0.11,,bgedik,Major,Closed,Fixed,08/Dec/17 21:14,27/Dec/17 12:47,
Question,,THRIFT-4432,13126757,,thrift compiler changed my struct'name,,pianweiwan,Major,Open,,22/Dec/17 08:16,22/Dec/17 13:27,
Bug,,THRIFT-4380,13116632,,Compiler incorrect generates code which treats a Java enum as a binary type,jking3,ctubbsii,Major,Closed,Duplicate,07/Nov/17 11:02,22/Dec/17 12:52,
Bug,,THRIFT-4433,13126785,,the response is the responce of last request after socket errorno:4 ,,yuezhang,Major,Open,,22/Dec/17 10:27,22/Dec/17 12:46,
Sub-task,Patch Available,THRIFT-4136,13059220,13059153,Align is_binary() method with is_string() to simplify those checks,jensg,jensg,Major,Closed,Fixed,26/Mar/17 13:51,22/Dec/17 04:04,
Bug,,THRIFT-4177,13064694,,Java compiler produces deep copy constructor that could make shallow copy instead,jking3,afds,Major,Closed,Fixed,18/Apr/17 13:17,22/Dec/17 04:04,
Bug,,THRIFT-1833,12628081,,Thrift generates incorrect C++ writer for union,jensg,alan@cloudera.com,Major,Closed,Duplicate,17/Jan/13 18:41,22/Dec/17 01:46,
Bug,Patch Available,THRIFT-3650,12940633,,incorrect union serialization ,jensg,jensg,Major,Closed,Fixed,19/Feb/16 20:27,22/Dec/17 01:46,
Bug,,THRIFT-4430,13125829,,Make check hangs on test_sslsocket.py,,kmdouglass,Major,Open,,19/Dec/17 09:07,20/Dec/17 06:52,
Wish,,THRIFT-4250,13086146,,0.11.0 release candidate (was: Please release 0.10.1 with fix for THRIFT-4062),jensg,dyross,Major,Closed,Fixed,11/Jul/17 04:37,18/Dec/17 13:37,
Task,,THRIFT-4428,13125547,,Release 0.10.1 with fix for THRIFT-4062,,jensg,Major,Open,,18/Dec/17 08:08,18/Dec/17 08:09,
