Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,OPENJPA-683,12402001,,DiscriminatorType.CHAR doesn't work under Sybase - char defaults to CHAR(255) instead of CHAR(1) under Sybase (and other databases??),,vorburger,Minor,Open,,08/Aug/08 14:43,21/Sep/16 14:21,
Bug,,OPENJPA-580,12394586,,Need a better algorithm to find DBDictionary classname in DBDictionaryFactory,allee8285,jasonzheng1970,Minor,Closed,Fixed,23/Apr/08 02:38,21/Sep/16 14:21,
Bug,,OPENJPA-680,12401950,,Flush followed by refresh on a new instance returns an instance with all fields but id cleared,ssegu,ssegu,Minor,Closed,Fixed,08/Aug/08 01:12,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-2066,12528797,,Edge case in openJPA-1227. openJPA fails to create a join and thus returns wrong data when a collection is selected from superclass and another field is selected from subclass twoor more levels down the hierarchy.,rpalache,rpalache,Minor,Closed,Fixed,26/Oct/11 00:39,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1695,12466780,,OutOfMemoryError from CacheMarshallerImpl.setInputUrlFromResourceLocation.,rpalache,rpalache,Minor,Closed,Fixed,11/Jun/10 21:43,21/Sep/16 14:21,
Improvement,Patch Available,OPENJPA-1258,12433632,,make warning message more friendly when other persistence provider configured by application,,amy,Minor,Closed,Fixed,21/Aug/09 03:09,21/Sep/16 14:21,
Sub-task,,OPENJPA-661,12400426,12398011,Duplicate files included in binary assembly when using docbook-plugin,mikedd,mikedd,Minor,Closed,Fixed,17/Jul/08 00:24,21/Sep/16 14:21,
Sub-task,Patch Available,OPENJPA-880,12413547,12424122,Use maven-remote-resources-plugin to generate required legal files,drwoods,drwoods,Minor,Closed,Fixed,29/Jan/09 18:27,21/Sep/16 14:21,
Bug,,OPENJPA-761,12407802,,SchemaTool failed with a NPE in ForeignKey.join,allee8285,allee8285,Minor,Closed,Fixed,04/Nov/08 18:02,21/Sep/16 14:21,
Bug,,OPENJPA-719,12404089,,GeneralException in PCEnhancer during class transform in Turkish locale AppServer setting,allee8285,allee8285,Minor,Closed,Fixed,10/Sep/08 15:36,21/Sep/16 14:21,
Bug,,OPENJPA-1996,12506760,,OpenJPA Samples fail on MacOS X,fyrewyld,fyrewyld,Minor,Closed,Fixed,10/May/11 19:37,15/Sep/16 14:28,
Bug,,OPENJPA-2300,12617576,,AnnotationProcessor shows warnings when executed on Java 7 sources,ppoddar@apache.org,pkubowicz,Minor,Resolved,Fixed,26/Nov/12 09:04,23/Aug/16 08:04,
Bug,,OPENJPA-2636,12954855,,"Custom plugins (e.g. JDBCListener, DBDictionary) can cause Classloader leaks.",jpaheath,jpaheath,Minor,Closed,Fixed,31/Mar/16 04:10,11/Apr/16 15:54,
Bug,,OPENJPA-2625,12935014,,"On Informix, a 'unique index' violation can result in an exception erroneously indicating the query timed out.",jpaheath,jpaheath,Minor,Open,,29/Jan/16 04:51,01/Mar/16 20:00,
Bug,,OPENJPA-2630,12936713,,Misguiding logging on skip,,afloom,Minor,Open,,04/Feb/16 12:53,04/Feb/16 12:53,
Improvement,,OPENJPA-2623,12929446,,Switch to Java5 mojo annotations,struberg,afloom,Minor,Resolved,Fixed,12/Jan/16 10:14,16/Jan/16 10:39,
Bug,,OPENJPA-2624,12929474,,Incorrect reference to 'searchDir' in parameter javadoc,,afloom,Minor,Open,,12/Jan/16 12:27,12/Jan/16 12:27,
Documentation,,OPENJPA-2621,12923557,,Document the fact that statement batching is disabled when using GenerationType.IDENTITY,jpaheath,jpaheath,Minor,Open,,21/Dec/15 21:02,21/Dec/15 21:02,
Bug,,OPENJPA-2603,12852374,,Merging an unmanaged entity multiple (3) times leads to an exception.,jpaheath,jpaheath,Minor,Closed,Fixed,05/Aug/15 20:32,19/Oct/15 02:12,
Improvement,,OPENJPA-759,12407616,,Query pagination on DB2 - an alternative way,,milosz,Minor,Open,,31/Oct/08 18:02,27/Aug/15 06:56,
Dependency upgrade,,OPENJPA-2599,12841363,,Upgrade to commons-dbcp2,,mattrpav,Minor,Open,,29/Jun/15 15:17,29/Jun/15 15:17,
Bug,,OPENJPA-2593,12834560,,Many-to-many collection is not lazily loaded if entity has been merged into context right after persist,,alexbudarov,Minor,Resolved,Not A Problem,02/Jun/15 12:11,09/Jun/15 08:37,
Bug,,OPENJPA-2255,12605631,,Couldn't load the referencedColumn definition when create the JoinTable,allee8285,gary,Minor,Closed,Fixed,31/Aug/12 01:15,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2374,12644134,,Avoid OID creation in BrokerImpl.isDetached when lookup is not required.,helenxu,helenxu,Minor,Closed,Fixed,23/Apr/13 15:00,06/Jun/15 21:19,
Bug,,OPENJPA-2384,12648936,,Rendering criteria query to JPQL-like string ignores multiple GROUP BY clauses,ppoddar@apache.org,ppoddar@apache.org,Minor,Closed,Fixed,22/May/13 17:39,06/Jun/15 21:19,
Bug,,OPENJPA-2267,12609165,,native query select with null result causes NullPointerException,curtisr7,tedmanleung@gmail.com,Minor,Closed,Fixed,26/Sep/12 02:29,06/Jun/15 21:19,
New Feature,,OPENJPA-2366,12641444,,provide option to exclude schema name from generated @Table annotation for generated entities,ajdorenk,jmysak,Minor,Closed,Fixed,08/Apr/13 20:15,06/Jun/15 21:19,
Bug,,OPENJPA-2187,12554482,,metamodel generation with default package creates invalid class,curtisr7,jieryn,Minor,Closed,Fixed,09/May/12 12:57,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2369,12642602,,duplicate call to getUnloadedInternal function,helenxu,helenxu,Minor,Closed,Fixed,15/Apr/13 20:02,06/Jun/15 21:19,
Bug,,OPENJPA-2238,12599852,,IllegalAccessError when trying to proxy a default scoped Class,curtisr7,curtisr7,Minor,Closed,Fixed,23/Jul/12 14:41,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2271,12609885,,Old <ciManagement/> info on root POM,curtisr7,ilgrosso,Minor,Closed,Fixed,02/Oct/12 08:48,06/Jun/15 21:19,
Bug,,OPENJPA-2507,12716905,,Weird EmptyStackException in CriteriaQueryImpl,kwsutter,ialex,Minor,Closed,Fixed,27/May/14 20:57,06/Jun/15 14:25,
Task,,OPENJPA-2200,12556612,,"cleanup sources: remove unused imports, remove tabs, etc",struberg,struberg,Minor,Closed,Fixed,20/May/12 22:01,06/Jun/15 14:24,
Bug,,OPENJPA-2594,12834575,,Deleting an object with embedded field causes exception under some circumstances,,alexbudarov,Minor,Open,,02/Jun/15 13:07,02/Jun/15 13:08,
Bug,,OPENJPA-2591,12832782,,"Missing synchronisation when using ""openjpa. DynamicDataStructs"" ",,smigfu,Minor,Open,,26/May/15 17:14,27/May/15 00:22,
New Feature,,OPENJPA-2570,12775972,,Allow an Informix user the option to disable the 'RETAINUPDATELOCKS' SQL.,jpaheath,jpaheath,Minor,Closed,Fixed,18/Feb/15 20:14,04/May/15 16:55,
Improvement,,OPENJPA-2427,12669050,,Allow a user to easily profile SQL data,curtisr7,curtisr7,Minor,Closed,Won't Fix,17/Sep/13 17:02,13/Apr/15 12:55,
Bug,,OPENJPA-1760,12470833,,"SchemaAction='refresh,deleteTableContents' incorrectly removes data from ALL DB tables.",,oli,Minor,Open,,04/Aug/10 20:14,05/Apr/15 16:16,
Bug,Patch Available,OPENJPA-2160,12547655,,jest findcommand compound/composite primary keys,,hvieren,Minor,Open,,22/Mar/12 18:18,05/Apr/15 16:16,
Bug,,OPENJPA-974,12416678,,Docs:  Add new Exception types,,drwoods,Minor,Open,,11/Mar/09 19:41,05/Apr/15 16:16,
Bug,,OPENJPA-1908,12493490,,"JDBCStoreManager.setInverseRelation throw NullPointerException when <property name=""openjpa.RuntimeUnenhancedClasses"" value=""supported"" />",,eshock,Minor,Closed,Won't Fix,17/Dec/10 07:52,20/Feb/15 21:10,
Bug,,OPENJPA-842,12411111,,Handling of default schema,,milosz,Minor,Open,,21/Dec/08 12:09,17/Feb/15 23:38,
Bug,,OPENJPA-2536,12747887,,FetchGroup is not returning lazy fields.,curtisr7,jpaheath,Minor,Closed,Fixed,14/Oct/14 00:00,28/Jan/15 15:28,
New Feature,Patch Available,OPENJPA-2295,12615351,,speed up query metadata lookup,helenxu,helenxu,Minor,Closed,Fixed,08/Nov/12 17:11,25/Nov/14 20:38,
Improvement,,OPENJPA-2544,12755385,,OpenJPA should allow null value as surrogate for an empty collection or array in queries,,thomasd,Minor,Open,,14/Nov/14 15:10,21/Nov/14 01:15,
Question,,OPENJPA-2109,12538651,,Should @Factory methods fire on Entity Identity fields?,fyrewyld,fyrewyld,Minor,Closed,Abandoned,17/Jan/12 16:52,03/Nov/14 21:25,
Improvement,Patch Available,OPENJPA-2529,12742246,,QueryImpl.toClass() causes thousands of BLOCKED threads under load,,mattbishop,Minor,Open,,17/Sep/14 19:14,17/Sep/14 20:15,
Documentation,,OPENJPA-2518,12728447,,broken links,,mexer,Minor,Open,,20/Jul/14 21:20,20/Jul/14 21:20,
Bug,,OPENJPA-2500,12713147,,EJB Transaction Supports attribute causing JPA lazy fetching fails,,sureshpostbox,Minor,Closed,Not A Problem,08/May/14 18:37,23/May/14 17:50,
Bug,,OPENJPA-260,12371766,,Using FetchType.EAGER on OneToMany using jta data source causes result set is closed (DB2),,justink,Minor,Closed,Won't Fix,15/Jun/07 15:15,21/May/14 11:36,
Improvement,,OPENJPA-2368,12642398,,Move www.apache.org/openjpa/ns/orm to openjpa.apache.org/ns/orm,allee8285,allee8285,Minor,Closed,Fixed,13/Apr/13 16:36,12/May/14 15:37,
Bug,Patch Available,OPENJPA-2479,12699074,,LifecycleListener invocation order inconsistent when listeners are added to the EntityManagerFactory,,jeffoh,Minor,Open,,06/Mar/14 05:10,06/Mar/14 05:17,
Bug,,OPENJPA-1702,12467292,,UnsupportedOperationException caused in BrokerImpl during transaction commit processing.,jpaheath,jpaheath,Minor,Resolved,Fixed,18/Jun/10 01:18,05/Feb/14 22:34,
Bug,,OPENJPA-2055,12525346,,IPv6 addresses not supported in UUIDGenerator,jpaheath,jpaheath,Minor,Resolved,Fixed,30/Sep/11 18:26,05/Feb/14 22:28,
New Feature,,OPENJPA-2474,12691007,,add to persistence events a way to retrieve the changes involved,,shikida,Minor,Closed,Invalid,24/Jan/14 10:36,24/Jan/14 18:58,
Improvement,,OPENJPA-1817,12475295,,JPQL doens't support ORDER BY UPPER(fieldname),,alexkarpov,Minor,Open,,28/Sep/10 10:03,21/Jan/14 20:16,
Question,,OPENJPA-2462,12682374,,UnsatisfiedLinkError when starting a OpenJPA-Junit-Test via Ant-Script,,Dieter Meier,Minor,Closed,Not A Problem,03/Dec/13 12:51,06/Dec/13 15:11,
Bug,,OPENJPA-2454,12679640,,Memory leak when using multiple classloaders,,ctabin,Minor,Open,,17/Nov/13 17:28,27/Nov/13 20:22,
Bug,,OPENJPA-39,12349103,,Cascade delete does not work with foreign key constraints,,megan.kim@gmail.com,Minor,Closed,Won't Fix,01/Sep/06 19:29,22/Nov/13 19:04,
Bug,,OPENJPA-2457,12680634,,ReverseMappingTool.getClassName(...) should be public or have a public equivalent just like getFieldName(...).,,jzwolak,Minor,Open,,21/Nov/13 22:55,21/Nov/13 23:05,
Bug,,OPENJPA-2451,12678742,,Warnings about existing longvarchar columns being incompatible,,gugrim,Minor,Open,,12/Nov/13 08:05,12/Nov/13 08:05,
Bug,,OPENJPA-1369,12439538,,Junit test failures (mostly Criteria and Lockmgr) with HSQLDB,,drwoods,Minor,Open,,30/Oct/09 15:34,29/Oct/13 14:18,
Bug,,OPENJPA-1472,12446130,,Add documentation for compatibilty options to the OpenJPA manual,,mikedd,Minor,Open,,20/Jan/10 20:57,29/Oct/13 14:14,
Dependency upgrade,,OPENJPA-2392,12651329,,Upgrade SLF4J to 1.7.5,,gchauvet,Minor,Open,,06/Jun/13 13:27,16/Oct/13 13:07,
Improvement,Patch Available,OPENJPA-2217,12595076,,Upgrade commons-lang:2.4 to latest commons-lang3,,sslavic,Minor,Open,,19/Jun/12 09:32,16/Oct/13 13:07,
Improvement,,OPENJPA-1459,12445543,,Remove heavy documentation objects from the binary distribution ,mikedd,mikedd,Minor,Resolved,Fixed,14/Jan/10 18:59,29/Aug/13 14:56,
Bug,,OPENJPA-2407,12656347,,Errors using MySql Cluster not present using HSqlDb (build-time enhancement and executing query),,dutoitns,Minor,Closed,Invalid,05/Jul/13 09:57,07/Aug/13 18:55,
Bug,,OPENJPA-2420,12662415,,"FetchPlan.resetFetchGroups() restores ""default"" FetchGroup even if omitted from ""openjpa.FetchGroups"" property",fyrewyld,fyrewyld,Minor,Open,,07/Aug/13 15:57,07/Aug/13 15:57,
Bug,,OPENJPA-2412,12659209,,setQueryTimeout throws exception on DB2 on z/OS,,dlau,Minor,Closed,Not A Problem,22/Jul/13 21:56,05/Aug/13 18:41,
Bug,,OPENJPA-2413,12659626,,"FetchPlan.clearFetchGroups() does not retain ""default"" in list of active Fetch Groups.",fyrewyld,fyrewyld,Minor,Open,,24/Jul/13 18:06,31/Jul/13 21:05,
Bug,,OPENJPA-1259,12433685,,Postgres,,yazuna,Minor,Open,,21/Aug/09 13:19,03/Jul/13 14:40,
Bug,,OPENJPA-2398,12652855,,Bean Validation: Referenced entity throws PersistenceException,,oprobst,Minor,Open,,14/Jun/13 10:41,14/Jun/13 12:23,
Bug,,OPENJPA-2396,12652260,,Wrong error log in PCEnhancer when MappedSuperclass contains Id,,bumer,Minor,Open,,11/Jun/13 19:52,11/Jun/13 19:52,
Bug,,OPENJPA-2393,12651456,,Can only get java.sql.Connection from EMF's DataSource in container-managed env.,,cw10025@gmail.com,Minor,Open,,06/Jun/13 20:54,06/Jun/13 21:26,
Improvement,,OPENJPA-2379,12646256,,Simplify detemining load state,ppoddar@apache.org,ppoddar@apache.org,Minor,Open,,06/May/13 17:43,06/May/13 17:45,
Improvement,,OPENJPA-1778,12472937,,Improved error information for unenhanced classes. ,curtisr7,rickmcguire,Minor,Closed,Duplicate,31/Aug/10 12:43,02/May/13 02:29,
Test,Patch Available,OPENJPA-1092,12425708,,enable test case for jpql,mikedd,amy,Minor,Closed,Fixed,18/May/09 06:50,02/May/13 02:29,
Improvement,,OPENJPA-1056,12424318,,Add support for Sybase in the query timeout tests,mikedd,drwoods,Minor,Closed,Won't Fix,30/Apr/09 16:40,02/May/13 02:29,
Bug,,OPENJPA-927,12415069,,Fix definition of javax.persistence.query.timeout property,dianner,dianner,Minor,Closed,Fixed,18/Feb/09 16:18,02/May/13 02:29,
New Feature,,OPENJPA-114,12361292,,Exploit features of JDBC 4,,kwsutter,Minor,Open,,25/Jan/07 20:53,02/May/13 02:29,
Documentation,,OPENJPA-2371,12642964,,Move org.apache.openjpa.example.gallery package from main to test path so that it will not show up in the javadoc,allee8285,allee8285,Minor,Closed,Fixed,17/Apr/13 16:24,30/Apr/13 15:09,
Bug,Patch Available,OPENJPA-2349,12636183,,DetachCopy : association not null when cascade detach not set,,gchauvet,Minor,Closed,Not A Problem,09/Mar/13 09:59,15/Apr/13 11:54,
Improvement,,OPENJPA-2042,12519443,,Diagnostics for Application Managed EntityManagerFactory leaks.,curtisr7,jtnowosatka,Minor,Closed,Fixed,19/Aug/11 17:53,10/Apr/13 20:51,
Bug,Patch Available,OPENJPA-1569,12459006,,@Strategy triggers an InvalidStateException for fields which are declared as Java interfaces,drwoods,no1uno,Minor,Closed,Fixed,13/Mar/10 04:30,10/Apr/13 19:46,
Question,,OPENJPA-1532,12457216,,Should the <shared-cache-mode> element in a persistence unit definition automatically turn on the data cache?,curtisr7,fyrewyld,Minor,Closed,Fixed,23/Feb/10 20:47,10/Apr/13 16:06,
Improvement,,OPENJPA-2264,12608489,,Upcast PreparedStatementManagerImpl.logSQLWarnings to take a Statement rather than a PreparedStatement,curtisr7,curtisr7,Minor,Closed,Fixed,20/Sep/12 16:26,10/Apr/13 15:03,
Bug,,OPENJPA-2367,12641757,,@Column annotation is ignored when applied onto a setter,,hectorlf,Minor,Closed,Not A Problem,10/Apr/13 01:47,10/Apr/13 15:00,
Improvement,,OPENJPA-2346,12635352,,Optimize MetaDataRepository.getMetaDataInternal,curtisr7,curtisr7,Minor,Closed,Fixed,05/Mar/13 15:12,10/Apr/13 14:45,
Improvement,,OPENJPA-2347,12635362,,Make StateManagerImpl more extensible,curtisr7,curtisr7,Minor,Closed,Fixed,05/Mar/13 16:11,10/Apr/13 14:45,
Improvement,,OPENJPA-2353,12637622,,Reduce object allocations,curtisr7,curtisr7,Minor,Closed,Fixed,18/Mar/13 19:56,10/Apr/13 14:45,
Improvement,,OPENJPA-2354,12638036,,Removed synchronized from enhancer added pcReplaceStateManager method,curtisr7,curtisr7,Minor,Closed,Fixed,20/Mar/13 18:27,10/Apr/13 14:44,
Improvement,Patch Available,OPENJPA-2359,12639320,,Output warning of ClassCastException when multiple entities share the same db table but with inconsistency field definitions,,allee8285,Minor,Open,,27/Mar/13 14:07,27/Mar/13 14:09,
Bug,,OPENJPA-662,12400506,,Version field returns null when explicitly projected in SELECT clause,ppoddar@apache.org,dinkar,Minor,Closed,Fixed,17/Jul/08 18:59,26/Mar/13 19:33,
Improvement,,OPENJPA-2348,12635365,,Cache calculated hashCode in OpenJPAId,curtisr7,curtisr7,Minor,Closed,Invalid,05/Mar/13 16:19,25/Mar/13 16:10,
Bug,,OPENJPA-2051,12523252,,Entities in a relationship are not properly cascaded after a EntityManager.flush is executed.,jpaheath,jpaheath,Minor,Closed,Fixed,15/Sep/11 21:12,06/Mar/13 20:28,
Improvement,,OPENJPA-1530,12457213,,MySQL storage engine support,clr,clr,Minor,Closed,Fixed,23/Feb/10 20:43,13/Feb/13 21:04,
Bug,,OPENJPA-2329,12631090,,OpenJPA should close JDBC metadata (and all) statements ,,kmarsden,Minor,Open,,06/Feb/13 16:40,12/Feb/13 14:30,
Bug,,OPENJPA-291,12374405,,Entity Relation as identity for self-referential relation breaks enhancer,,ppoddar@apache.org,Minor,Open,,23/Jul/07 21:39,21/Dec/12 13:49,
Improvement,,OPENJPA-2205,12558979,,"Performance - Method invokes inefficient Number constructor; use static valueOf instead",,jwcarman,Minor,Open,,01/Jun/12 17:27,20/Dec/12 17:11,
Bug,,OPENJPA-2311,12623942,,JPA cannot handle @OneToMany with @OrderColumn and non-nullable @JoinColumn with foreign key constraint,,slowstrider,Minor,Open,,14/Dec/12 11:57,14/Dec/12 12:11,
Bug,,OPENJPA-2306,12623450,,Broken link,kwsutter,sebb,Minor,Closed,Fixed,11/Dec/12 20:29,11/Dec/12 20:50,
Improvement,,OPENJPA-975,12416685,,Oracle needs ability to not have an escape character for search strings.,bjreed,bjreed,Minor,Closed,Fixed,11/Mar/09 20:53,20/Nov/12 16:05,
Bug,,OPENJPA-2290,12614685,,merge new entity will search DB with 0 entity id.,,chunlinyao,Minor,Open,,04/Nov/12 05:27,04/Nov/12 05:27,
Bug,Patch Available,OPENJPA-2281,12612239,,symbol list was not parsed in TradeAction.doQuotes(),helenxu,helenxu,Minor,Open,,17/Oct/12 15:24,17/Oct/12 15:27,
Improvement,,OPENJPA-2208,12559452,,Add additional Java 2 Security doPriv function,allee8285,allee8285,Minor,Closed,Fixed,05/Jun/12 21:48,09/Oct/12 18:41,
Improvement,,OPENJPA-2151,12545852,,Improve the performance of StateManagerImpl.initialize ,curtisr7,curtisr7,Minor,Closed,Fixed,09/Mar/12 14:52,09/Oct/12 18:40,
Improvement,,OPENJPA-2159,12547619,,Add support for no rounding of Date,dianner,dianner,Minor,Closed,Fixed,22/Mar/12 15:45,09/Oct/12 18:19,
Improvement,,OPENJPA-2272,12610083,,"Unable to instantiate proxy for type ""java.util.EnumMap""",,gchauvet,Minor,Open,,03/Oct/12 14:51,04/Oct/12 08:47,
Bug,,OPENJPA-2258,12606348,,OpenJPA is firing separate query for embedded class in the entity though annotted at @EagerFetchMode(FetchMode.JOIN),,sandip.bhoi,Minor,Open,,06/Sep/12 04:44,06/Sep/12 13:39,
Improvement,,OPENJPA-2259,12606371,,SQL generation error for the JPQL IN statement,,gchauvet,Minor,Open,,06/Sep/12 08:36,06/Sep/12 09:05,
Improvement,,OPENJPA-2249,12602244,,Minor performance improvement when using LiteAutoDetach,curtisr7,curtisr7,Minor,Closed,Invalid,08/Aug/12 14:44,13/Aug/12 13:17,
Improvement,,OPENJPA-2248,12601542,,EnumType.HASHCODE,,gchauvet,Minor,Closed,Won't Fix,06/Aug/12 09:11,06/Aug/12 14:09,
Bug,,OPENJPA-2201,12556682,,WebSite 404 - Docs latest don't point to valid JavaDoc,allee8285,nhoj.patrick,Minor,Resolved,Not A Problem,21/May/12 12:37,02/Aug/12 16:39,
Bug,,OPENJPA-2193,12555019,,Nullpointer exception when persisting object during high load,,kalaspuffar,Minor,Resolved,Not A Problem,12/May/12 14:58,17/Jul/12 06:10,
Bug,,OPENJPA-9,12347611,,PCEnhancer not processing multiple PU's defined within a single persistence.xml file,,kwsutter,Minor,Closed,Fixed,09/Aug/06 15:03,09/Jul/12 10:18,
Bug,,OPENJPA-2225,12597992,,[BuildTimeEnhancement] Ant PCEnhancerTask enhances first PU in a persistence.xml only,,j4nu5,Minor,Open,,09/Jul/12 08:14,09/Jul/12 08:14,
Improvement,,OPENJPA-2080,12532668,,Migrate to commons-lang3,curtisr7,lucidfox,Minor,Closed,Not A Problem,25/Nov/11 04:06,19/Jun/12 13:25,
Bug,,OPENJPA-2214,12594966,,Invalid Javadoc links in 2.2.0 documentation,,alexey_r,Minor,Open,,18/Jun/12 17:03,18/Jun/12 17:03,
Bug,,OPENJPA-2213,12560867,,javax.servlet dependency should be optional,allee8285,hwellmann,Minor,Open,,16/Jun/12 15:33,18/Jun/12 13:13,
Bug,Patch Available,OPENJPA-2183,12553933,,"Query hint ""openjpa.hint.RelaxParameterTypeChecking"" is reported to be unsupported and is ignored",,peter.martinovic,Minor,Open,,04/May/12 13:24,06/Jun/12 18:16,
Bug,,OPENJPA-2067,12529315,,"A 'length' of '-1' passed to PreparedStatement.setBinaryStream can cause an exception on some, but not all, JDBC drivers.",jpaheath,jpaheath,Minor,Closed,Fixed,28/Oct/11 20:45,01/Jun/12 17:59,
Bug,,OPENJPA-2194,12555040,,ReplicationDriver doesn't switch to write mode when using executeUpdate,,kalaspuffar,Minor,Open,,12/May/12 22:58,12/May/12 23:19,
Wish,,OPENJPA-2192,12555018,,Ability for createNativeQuery to create an TypedQuery,,kalaspuffar,Minor,Open,,12/May/12 14:19,12/May/12 14:19,
Bug,,OPENJPA-1689,12466563,,The mapping tool does not remove user created sequences on PostgreSQL,techhusky,techhusky,Minor,Closed,Fixed,09/Jun/10 13:37,06/May/12 15:38,
Improvement,,OPENJPA-1889,12480151,,Relax query binding parameter type-checking for enum types,ppoddar@apache.org,ppoddar@apache.org,Minor,Resolved,Fixed,16/Nov/10 21:59,04/May/12 13:26,
Bug,,OPENJPA-2170,12550430,,Multiple INSERT of the same row in batch update manager,allee8285,allee8285,Minor,Closed,Fixed,10/Apr/12 19:29,11/Apr/12 19:09,
Test,,OPENJPA-2169,12549225,,TestOracleXmlColumn test failed using Oracle 11.2 driver,allee8285,allee8285,Minor,Closed,Fixed,02/Apr/12 20:55,03/Apr/12 18:18,
Bug,,OPENJPA-2166,12548729,,the column for @id is named id no matter the field name or @column,curtisr7,santiagozky,Minor,Closed,Duplicate,29/Mar/12 20:17,31/Mar/12 20:49,
Bug,,OPENJPA-2053,12525194,,OpenJPA service is not properly registered for tracking by OSGi persistence tracker,techhusky,techhusky,Minor,Closed,Fixed,29/Sep/11 14:58,28/Mar/12 15:30,29/Sep/11 00:00
Bug,,OPENJPA-1059,12424536,,Unnecessary creation of OPENJPA_SEQUENCE_TABLE for embeddable classes,,dirichs,Minor,Open,,04/May/09 17:59,16/Mar/12 19:02,
Bug,,OPENJPA-2154,12546055,,test-dynamic-enhancer profile failed for module more than one level deep,allee8285,allee8285,Minor,Closed,Fixed,12/Mar/12 05:00,12/Mar/12 14:18,
Improvement,Patch Available,OPENJPA-2087,12533958,,Remove or limit the use of the ConcreteClassGenerator,kwsutter,jtnowosatka,Minor,Closed,Fixed,05/Dec/11 23:28,09/Mar/12 21:58,
Bug,,OPENJPA-2145,12544299,,Missing ASM depending jar in binary zip,allee8285,allee8285,Minor,Closed,Fixed,27/Feb/12 19:22,27/Feb/12 22:01,
Bug,,OPENJPA-2126,12542114,,Default join table column name in many-to-many relationship does not follow JPA v2 specification,,meri,Minor,Open,,10/Feb/12 13:55,23/Feb/12 13:49,
Improvement,,OPENJPA-2130,12542551,,Enable Java 7 testing by allowing test cases to compile targeting to 1.7  ,allee8285,allee8285,Minor,Closed,Fixed,14/Feb/12 15:30,14/Feb/12 15:46,
Bug,,OPENJPA-2076,12531801,,Minor fix-ups to messages,kwsutter,kwsutter,Minor,Closed,Fixed,17/Nov/11 14:45,06/Feb/12 15:58,
New Feature,,OPENJPA-2108,12538643,,Allow an option to terminate MappingTool-generated SQL with a character other than semicolon   ,ppoddar@apache.org,ppoddar@apache.org,Minor,Closed,Fixed,17/Jan/12 15:49,03/Feb/12 19:28,
Improvement,,OPENJPA-1693,12466741,,Type introspection can upgrade to Java 5 or greater to rid of reflection,ppoddar@apache.org,ppoddar@apache.org,Minor,Open,,11/Jun/10 14:01,03/Feb/12 17:15,
New Feature,,OPENJPA-1669,12464724,,RemoteCommitProvider for Ehcache,,drwoods,Minor,Open,,17/May/10 20:55,02/Feb/12 18:12,
Bug,,OPENJPA-2105,12537336,,Document changes no longer being uploaded,dianner,dianner,Minor,Closed,Fixed,05/Jan/12 14:55,02/Feb/12 18:04,
Bug,Patch Available,OPENJPA-2083,12533177,,Unmapped fields silently treated as transient,drwoods,hwellmann,Minor,Closed,Fixed,29/Nov/11 19:26,02/Feb/12 17:19,
Improvement,Patch Available,OPENJPA-2031,12514482,,Unable to import maven projects with m2e version 1.0,jtnowosatka,jtnowosatka,Minor,Closed,Fixed,18/Jul/11 18:54,02/Feb/12 17:11,
Test,,OPENJPA-2029,12513946,,Add PreparedQuery tests for non-sequential positional parameters support,curtisr7,curtisr7,Minor,Closed,Fixed,13/Jul/11 16:15,02/Feb/12 17:11,
Bug,,OPENJPA-2007,12508346,,"Setting query hint ""openjpa.FetchPlan.Isolation"" results in misleading warning",techhusky,techhusky,Minor,Closed,Fixed,25/May/11 19:51,02/Feb/12 17:10,
Bug,,OPENJPA-1932,12497153,,Documentation corrections,milosz,milosz,Minor,Closed,Fixed,30/Jan/11 10:38,02/Feb/12 17:05,
Bug,Patch Available,OPENJPA-1928,12496199,,Resolving factory method does not allow method overriding,curtisr7,esargisson,Minor,Closed,Fixed,20/Jan/11 23:43,02/Feb/12 17:05,
Bug,,OPENJPA-1923,12495627,,Allow flexible (non-standard) syntax for collection-valued parameters in IN() expresseion of  JPQL query,ppoddar@apache.org,ppoddar@apache.org,Minor,Closed,Fixed,14/Jan/11 21:52,02/Feb/12 17:04,
Bug,,OPENJPA-1343,12437810,,Incorrect example of openjpa.Sequence property,jtnowosatka,milosz,Minor,Closed,Fixed,11/Oct/09 11:26,02/Feb/12 16:25,
Bug,,OPENJPA-867,12413100,,Unexpected Behaviour of DBDictionary.indexOf() method,milosz,alan_raison,Minor,Closed,Fixed,23/Jan/09 15:37,02/Feb/12 16:25,
Improvement,,OPENJPA-487,12386334,,Generated SUBSTRING SQL is ugly and inefficient,milosz,pcl,Minor,Closed,Fixed,16/Jan/08 01:38,02/Feb/12 16:24,
Bug,,OPENJPA-478,12385784,,"Contradictory text in manual section 10.2.6. JPQL GROUP BY, HAVING",milosz,hazen,Minor,Closed,Fixed,08/Jan/08 16:24,02/Feb/12 16:23,
