Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Task,,OPENJPA-2667,13006528,,Upgrade BVAL to 1.1,struberg,struberg,Major,Resolved,Fixed,21/Sep/16 15:03,21/Sep/16 15:43,
Bug,Patch Available,OPENJPA-2131,12542592,,Missing IN or OUT parameter exception with OracleDictionary,allee8285,zilin_chen,Major,Closed,Fixed,14/Feb/12 20:23,21/Sep/16 14:38,
Bug,,OPENJPA-2175,12551808,,Wrong value persisted with multiple foreign keys of the same type,dianner,dianner,Major,In Progress,,20/Apr/12 16:18,21/Sep/16 14:38,
Bug,,OPENJPA-1983,12504706,,"Merge of lazily fetched fields, and merge of managed entities deviates from spec",curtisr7,pradyumna_achar,Major,Resolved,Fixed,19/Apr/11 19:51,21/Sep/16 14:38,
Bug,,OPENJPA-2146,12544327,,StateManager for Embeddable may throw Exception while initializing,fyrewyld,fyrewyld,Major,Closed,Fixed,27/Feb/12 22:17,21/Sep/16 14:38,
Bug,,OPENJPA-1901,12491654,,QueryCacheStoreQuery$CachedObjectId that is not Serializable,fyrewyld,kwsutter,Major,Closed,Fixed,30/Nov/10 16:29,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2403,12653813,,"Enhancer yields ""does not have a public no-args constructor."" exception for entity with protected qualified constructor",allee8285,allee8285,Major,Open,,19/Jun/13 21:51,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2289,12614256,,Additional SQL alias generated for query with subquery causes incorrect # of rows returned - Oracle only,allee8285,allee8285,Major,Closed,Fixed,31/Oct/12 18:40,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2244,12601129,,Nested classpath ignored in mapping tool ant task,helenxu,helenxu,Major,Closed,Fixed,01/Aug/12 21:43,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2242,12600361,,Hard coded column size in CAST(? AS VARCHAR(254)) for DB2 caused runtime failure,allee8285,allee8285,Major,Open,,26/Jul/12 18:58,21/Sep/16 14:38,
Bug,,OPENJPA-2247,12601384,,JoinColumn annotation is ignored when mapping a unidirectional owned OneToOne that is in a SecondaryTable,allee8285,curtisr7,Major,Closed,Fixed,03/Aug/12 15:29,21/Sep/16 14:38,
Bug,,OPENJPA-2199,12556252,,Constraint violation exception when removing relationship using (orphanRemoval = true),allee8285,allee8285,Major,Closed,Fixed,17/May/12 16:23,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2163,12548387,,Lifecycle event callback occurs more often than expect,allee8285,allee8285,Major,Closed,Fixed,27/Mar/12 20:56,21/Sep/16 14:38,
Bug,,OPENJPA-2326,12628822,,Updates in TCK execution configuration,kwsutter,kwsutter,Major,Closed,Fixed,22/Jan/13 23:31,21/Sep/16 14:38,
Bug,,OPENJPA-1794,12474154,,Result of aggregate function MAX is 0 on empty table (instead of NULL).,techhusky,oakjumper,Major,Closed,Fixed,15/Sep/10 09:07,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2351,12637263,,Subclasses writeExternal method trys to access a super class' private field.,allee8285,jpaheath,Major,Resolved,Duplicate,15/Mar/13 20:40,21/Sep/16 14:38,
Bug,Patch Available,OPENJPA-2133,12542708,,OpenJPA doesn't find custom mappings with an applicable class loader,jpaheath,jpaheath,Major,Closed,Fixed,15/Feb/12 16:16,21/Sep/16 14:37,
Bug,,OPENJPA-2176,12552312,,QuerySQLCache not processing prepared sql correctly,helenxu,kwsutter,Major,Open,,24/Apr/12 13:54,21/Sep/16 14:37,
Bug,Patch Available,OPENJPA-922,12414883,,setByteArrayInputStream being used in stead of setBytes,jpaheath,bjreed,Major,Closed,Fixed,16/Feb/09 16:38,21/Sep/16 14:35,
Bug,,OPENJPA-654,12399810,,Missing dictionary properties in OpenJPA docs,dezzio,dezzio,Major,Closed,Fixed,08/Jul/08 12:39,21/Sep/16 14:21,
Improvement,,OPENJPA-1610,12461056,,Allow applications using OpenJPA 1.x to run with the JPA 2.0 jar on the classpath,dezzio,dezzio,Major,Closed,Fixed,02/Apr/10 19:10,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1970,12503044,,CPU spinning forever at TreeMap.get in Schema.java ,rpalache,rpalache,Major,Closed,Fixed,31/Mar/11 15:59,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1407,12442119,,ClassCastException at DataCacheStoreManager.loadAll,rpalache,rpalache,Major,Closed,Fixed,01/Dec/09 17:34,21/Sep/16 14:21,
Bug,,OPENJPA-1006,12421572,,Disabling QueryCaching at runtime does not work,dezzio,rpalache,Major,Closed,Fixed,30/Mar/09 17:25,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1260,12433797,,Wrong sequence is generated for custom native sequence generator from getIdGenerator.,mikedd,rpalache,Major,Closed,Fixed,23/Aug/09 12:25,21/Sep/16 14:21,
Bug,,OPENJPA-51,12350212,,"bad sql pushdown, sub select is missing from clause",fancy,ghongell,Major,Closed,Fixed,19/Sep/06 01:12,21/Sep/16 14:21,
Bug,,OPENJPA-677,12401800,,Single Table Inheritance Strategy causes entity identity issues,ppoddar@apache.org,corp,Major,Closed,Fixed,06/Aug/08 16:14,21/Sep/16 14:21,
Bug,,OPENJPA-874,12413385,,Table generator uses incorrect schema name to find table,,ikulik,Major,Open,,27/Jan/09 15:27,21/Sep/16 14:21,
Wish,,OPENJPA-691,12402057,,org.apache.openjpa.jdbc.schema.Table can be refactory as Interface,,wilesun,Major,Open,,09/Aug/08 12:01,21/Sep/16 14:21,
Improvement,,OPENJPA-407,12380622,,Cache SQL (or closer precursors to SQL) more aggressively,faywang,pcl,Major,Closed,Fixed,17/Oct/07 17:49,21/Sep/16 14:21,
Sub-task,,OPENJPA-754,12407378,12405004,Un-scheduled pre/postUpdate callbacks from persist.,allee8285,allee8285,Major,Closed,Fixed,28/Oct/08 20:59,21/Sep/16 14:21,
Bug,,OPENJPA-913,12414352,,A deadlock issue happens when DirtyListener is used,,hiroki.tateno,Major,Closed,Fixed,09/Feb/09 06:51,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1133,12427606,,DBDictionary.getPlaceholderValueString returns 0 for boolean which fails in PostgreSQL database.,rpalache,rpalache,Major,Closed,Fixed,11/Jun/09 02:02,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-525,12389721,,Inserts new entity with NULL value for Clob column actually inserts empty string,milosz,frankca,Major,Closed,Fixed,27/Feb/08 19:20,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1002,12421534,,Select range doesn't work on Oracle JDBC driver,mikedd,amy,Major,Closed,Fixed,30/Mar/09 08:25,21/Sep/16 14:21,
Sub-task,,OPENJPA-681,12401951,12350212,Subquery generates SQL with syntax error,,fancy,Major,Closed,Fixed,08/Aug/08 01:36,21/Sep/16 14:21,
Sub-task,,OPENJPA-591,12395356,12361701,Entities are flushed before being detached or serialized,mikedd,mikedd,Major,Closed,Fixed,05/May/08 20:41,21/Sep/16 14:21,
Bug,,OPENJPA-710,12403562,,Unordered collection field adds ORDER BY clause,ppoddar@apache.org,ppoddar@apache.org,Major,Closed,Fixed,02/Sep/08 21:14,21/Sep/16 14:21,
Improvement,,OPENJPA-991,12417320,,Implement LockTimeout using db specific server-side lock timeout feature,,allee8285,Major,Reopened,,19/Mar/09 20:30,21/Sep/16 14:21,
Improvement,,OPENJPA-772,12408686,,Proper maven pluginManagement and use ianal-maven-plugin for enforcing legal files,,djencks,Major,Closed,Fixed,17/Nov/08 22:10,21/Sep/16 14:21,
Bug,,OPENJPA-935,12415279,,Removing entities with Embedded field issue multiple delete statements,ppoddar@apache.org,mmtt45,Major,Closed,Fixed,21/Feb/09 11:59,21/Sep/16 14:21,
Bug,,OPENJPA-1514,12456431,,DBDictionary instances do not call setAutoAssigned() where appropriate,,ljnelson,Major,Open,,16/Feb/10 13:39,21/Sep/16 14:21,
Bug,,OPENJPA-660,12400364,,ClassCastException when using OneToMany Relation and collection is subclass using Discriminator with SINGLE_TABLE strategy.,ppoddar@apache.org,vbhatia,Major,Closed,Fixed,16/Jul/08 10:09,21/Sep/16 14:21,
Improvement,,OPENJPA-235,12368684,,SQL reordering to avoid non-nullable foreign key constraint violations,pcl,rgarret,Major,Closed,Fixed,04/May/07 18:24,21/Sep/16 14:21,
Bug,,OPENJPA-1188,12431024,,Simple Select generates extra SQL statements to populate Entities,,kwsutter,Major,Open,,21/Jul/09 13:50,21/Sep/16 14:21,
Improvement,,OPENJPA-817,12410103,,Order of inserts lost when using ConstraintUpdateManager,mikedd,mikedd,Major,Closed,Fixed,05/Dec/08 20:21,21/Sep/16 14:21,09/Dec/08 00:00
Improvement,,OPENJPA-881,12413556,,Enable connection pooling for testcases. ,mikedd,mikedd,Major,Closed,Fixed,29/Jan/09 20:05,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1163,12429818,,Data consistency issues while modifying collections.,rpalache,rpalache,Major,Closed,Fixed,08/Jul/09 15:31,21/Sep/16 14:21,
Sub-task,Patch Available,OPENJPA-1310,12436090,12434220,SQLServer requires XML in UTF-16 instead of UTF-8,drwoods,drwoods,Major,Closed,Fixed,18/Sep/09 19:38,21/Sep/16 14:21,
Bug,,OPENJPA-1051,12424056,,[patch] Mappingtool doesn't check name conflicts if MappingDefaultsImpl is called with multiple columns.,dezzio,rpalache,Major,Closed,Fixed,28/Apr/09 16:13,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-386,12379198,,org.apache.openjpa.meta.ClassMetaData.validateAppIdClass() does not take @MappedSuperclass into account,fyrewyld,mschwickerath@ultramain.com,Major,Closed,Fixed,27/Sep/07 14:26,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1174,12430079,,OpenJPA performs differently with orm.xml and annotations,rpalache,rpalache,Major,Closed,Fixed,10/Jul/09 17:02,21/Sep/16 14:21,
Bug,Patch Available,OPENJPA-1200,12431612,,Incorrect Entity is returned if ElementClassCriteria is not selected.,rpalache,rpalache,Major,Closed,Fixed,28/Jul/09 17:45,21/Sep/16 14:21,
Improvement,,OPENJPA-1925,12495807,,Mapping tool needs to recognize the use of tablespaces for DB2 on z/OS,,kwsutter,Major,Open,,17/Jan/11 17:20,21/Sep/16 14:21,
Bug,,OPENJPA-2628,12936155,,Please delete old releases from mirroring system,ilgrosso,sebb,Major,Closed,Fixed,02/Feb/16 22:37,15/Sep/16 14:34,
Bug,Patch Available,OPENJPA-2198,12556246,,Query return OptimisticLockExceptions when openjpa.Optimistic is turned off,helenxu,helenxu,Major,Open,,17/May/12 15:17,15/Sep/16 14:28,
Bug,Patch Available,OPENJPA-2072,12530831,,InvalidStateException deleting an instance with a timestamp in its primary key,helenxu,ericci,Major,Closed,Fixed,09/Nov/11 08:12,15/Sep/16 14:28,
Sub-task,,OPENJPA-2663,13001789,13001787,cleanup ConcreteClassGenerator and move to ASM,struberg,struberg,Major,Resolved,Fixed,31/Aug/16 19:02,15/Sep/16 14:24,
Task,,OPENJPA-2664,13002092,,migrate from commons-lang to commons-lang3,struberg,struberg,Major,Resolved,Fixed,01/Sep/16 15:27,01/Sep/16 16:29,
Task,,OPENJPA-2641,12967131,,update build pom,struberg,struberg,Major,Resolved,Fixed,10/May/16 18:08,31/Aug/16 18:56,
Bug,,OPENJPA-2584,12828424,,Syntax error in DOAP file release section,struberg,sebb,Major,Open,,08/May/15 17:24,22/Aug/16 18:27,
Task,,OPENJPA-2659,12998895,,upgrade to apache-parent-18,struberg,struberg,Major,Resolved,Fixed,22/Aug/16 13:53,22/Aug/16 14:10,
New Feature,,OPENJPA-2592,12834041,,JPA 2.1 stored procedure support,rmannibucau,romain.manni-bucau,Major,Resolved,Fixed,31/May/15 05:08,22/Aug/16 14:09,
Task,,OPENJPA-2653,12998113,,Upgrade documentation page for 3.0.0 work,struberg,struberg,Major,Resolved,Fixed,18/Aug/16 06:48,22/Aug/16 14:06,
Bug,,OPENJPA-2658,12998751,,TestQueryTimeout test is broken,struberg,struberg,Major,Resolved,Fixed,21/Aug/16 13:06,22/Aug/16 13:51,
Task,,OPENJPA-2654,12998114,,merge over the work done in branches/openjpa_jpa-2.1/ to trunk,rmannibucau,struberg,Major,Resolved,Fixed,18/Aug/16 06:56,22/Aug/16 13:50,
Bug,,OPENJPA-2245,12601211,,NotSerializableException when using a remote QueryCache and the Criteria API,curtisr7,curtisr7,Major,Closed,Fixed,02/Aug/12 12:41,19/Aug/16 18:57,
Task,,OPENJPA-2652,12998111,,Prepare SVN for OpenJPA-3.0 development,struberg,struberg,Major,Resolved,Fixed,18/Aug/16 06:44,18/Aug/16 20:42,
Task,,OPENJPA-2655,12998115,,verify signature of geronimo-jpa-2.1-spec with the RI jars,struberg,struberg,Major,Resolved,Fixed,18/Aug/16 06:59,18/Aug/16 18:16,
Task,,OPENJPA-2657,12998176,,Create a Jenkins Job for OpenJPA-2.4.x,ilgrosso,struberg,Major,Closed,Fixed,18/Aug/16 12:03,18/Aug/16 12:15,
Bug,,OPENJPA-2647,12984542,,Not working - disableAlterSeqenceIncrementBy - with WAS 8.5.5.7,,naveen.vam@gmail.com,Major,Open,,28/Jun/16 23:42,11/Jul/16 21:48,
Bug,,OPENJPA-2644,12975119,,DataCacheManager initialization still isn't thread safe continued.,curtisr7,arissadobe,Major,Open,,02/Jun/16 10:51,08/Jun/16 14:26,
Bug,,OPENJPA-2637,12955657,,Invalid query syntax,struberg,johndament,Major,Open,,04/Apr/16 01:51,03/Jun/16 11:19,
Bug,,OPENJPA-1646,12463567,,DataCacheManager initialization still isn't thread safe.,curtisr7,curtisr7,Major,Closed,Fixed,03/May/10 15:46,02/Jun/16 12:08,
Bug,,OPENJPA-2018,12510474,,Cannot bind String[] to ParameterExpression for path.in(parameter),struberg,oliver.gierke,Major,Closed,Fixed,15/Jun/11 17:08,27/May/16 13:46,
Bug,,OPENJPA-2643,12970673,,OpenJPA Parent Child casacade insert issue,,nimg87,Major,Open,,18/May/16 08:25,18/May/16 08:25,
Bug,,OPENJPA-2642,12969983,,Entity Loading issue in open-jpa,,contactsenthils@yahoo.com,Major,Open,,16/May/16 12:15,16/May/16 12:16,
Bug,,OPENJPA-2635,12951792,,EntityManagerFactory#createEntityManager leads to VerifyError in ClassRedefiner,,gpetracek,Major,Open,,20/Mar/16 15:04,20/Mar/16 15:04,
Bug,,OPENJPA-2633,12950204,,Case Expression in GROUP BY clause does not support dynamic bind parameters,,vinodkumarbolla,Major,Open,,15/Mar/16 07:05,15/Mar/16 07:07,
Bug,,OPENJPA-1307,12436065,,Problems with parameterized JPQLs and EmbeddedId,,mamull,Major,Resolved,Duplicate,18/Sep/09 13:42,04/Mar/16 17:58,
Bug,,OPENJPA-2616,12915363,,Update Commons Collections to 3.2.2,fyrewyld,fyrewyld,Major,Resolved,Fixed,23/Nov/15 15:31,15/Feb/16 08:11,
Bug,,OPENJPA-2626,12935076,,isEnhanced doesn't support java 8 bytecode,,romain.manni-bucau,Major,Resolved,Fixed,29/Jan/16 10:36,14/Feb/16 10:34,
Bug,Patch Available,OPENJPA-2629,12936594,,Found (and fixed) 2 instances of static SimpleDateFormat objects which are not threadsafe,,mbreslow,Major,Open,,04/Feb/16 03:31,04/Feb/16 03:34,
Improvement,,OPENJPA-2607,12855941,,Import range for javax.transaction is to small,struberg,cschneider,Major,Resolved,Fixed,13/Aug/15 19:02,29/Jan/16 08:07,
Improvement,,OPENJPA-2622,12928344,,Make maven plugin m2e compatible,,afloom,Major,Open,,07/Jan/16 15:02,28/Jan/16 08:17,
Bug,,OPENJPA-2617,12916621,,"blacklist org.codehaus.groovy.runtime.,org.apache.commons.collections.functors.,org.apache.xalan in our custom ObjectInputStreams",,romain.manni-bucau,Major,Resolved,Fixed,27/Nov/15 12:10,11/Dec/15 16:19,
Bug,,OPENJPA-2619,12920778,,Cannot specify detach state field when using inheritance,,chris.dombroski,Major,Open,,10/Dec/15 14:43,10/Dec/15 14:43,
Bug,,OPENJPA-2618,12916651,,Query for Tuple does not return Tuple instance,,oliver.gierke,Major,Open,,27/Nov/15 15:05,27/Nov/15 17:03,
Bug,,OPENJPA-1441,12443939,,"NPE when enhancing a Serializable, versioned class",curtisr7,curtisr7,Major,Closed,Fixed,21/Dec/09 20:38,26/Nov/15 17:50,
Question,,OPENJPA-2613,12911559,,findByPrimaryKey error on EJB CMP with composite primary key,,dolu,Major,Open,,09/Nov/15 15:31,19/Nov/15 14:56,
Bug,,OPENJPA-2615,12913739,,EJB CMP: field mapping ejb attribute with different table column name,,dolu,Major,Open,,17/Nov/15 15:31,19/Nov/15 14:54,
Bug,,OPENJPA-2605,12854226,,DelegatingConnection.unwrap() doesn't adhere to java.sql.Wrapper.unwrap() contract,fyrewyld,fyrewyld,Major,Closed,Fixed,11/Aug/15 18:36,09/Nov/15 18:57,
Bug,,OPENJPA-2612,12911047,,trimStringColumns in DB2Dictionary does not work as expected,,christoph@ewerlin.com,Major,Open,,06/Nov/15 13:39,06/Nov/15 13:40,
Bug,,OPENJPA-2611,12910707,,Bulk operations behave inconsistently to JPA Spec and OpenJPA documentation,,jakobh,Major,Open,,05/Nov/15 12:58,05/Nov/15 12:58,
New Feature,,OPENJPA-2558,12766875,,Implement a way to select the db representation of Boolean values,struberg,struberg,Major,Closed,Fixed,12/Jan/15 15:50,14/Oct/15 17:44,
Bug,,OPENJPA-2610,12904569,,Race condition in ContainsExpression class causing ConcurrentModificationException on the PCPath _actions linked list,,sebyonthenet,Major,Open,,13/Oct/15 14:55,13/Oct/15 23:00,
Improvement,,OPENJPA-2602,12846497,,OracleDictionary uses reflection way too often,struberg,struberg,Major,Resolved,Fixed,21/Jul/15 11:29,05/Sep/15 11:34,
Question,,OPENJPA-2608,12857826,,@Transient field not working,,rajekra,Major,Open,,21/Aug/15 11:38,21/Aug/15 11:38,
Bug,,OPENJPA-2606,12855553,,Global Property File openjpa.xml is not usable in an OSGi environment,,mrobson,Major,Open,,12/Aug/15 13:52,12/Aug/15 14:01,
Question,,OPENJPA-2604,12853862,,How to persist multi level associations,,nimg_87,Major,Open,,10/Aug/15 14:24,10/Aug/15 14:25,
Bug,,OPENJPA-2600,12841422,,finally remove NullSafeConcurrentHashMap and SizedConcurrentHashMap,struberg,struberg,Major,Resolved,Fixed,29/Jun/15 19:29,08/Jul/15 19:54,
Bug,,OPENJPA-2597,12841234,,HsqlDictionary considers NUMERIC/DECIMAL as a fixedSizeTypeNameSet,,romain.manni-bucau,Major,Resolved,Fixed,29/Jun/15 04:09,29/Jun/15 04:25,
Bug,,OPENJPA-2546,12757351,,OpenJPA using ManyToMany does not work with Set<xxx>,,jo_desmet@yahoo.com,Major,Open,,24/Nov/14 09:22,18/Jun/15 13:22,
Bug,,OPENJPA-2503,12714698,,Numeric non-standard joins with constant column values broken,ppoddar@apache.org,byoder,Major,Open,,16/May/14 03:25,11/Jun/15 22:23,
Bug,,OPENJPA-2590,12832578,,PersistenceUnitUtil#getIdentifier should return id's value,,danielsoro,Major,Open,,25/May/15 22:05,10/Jun/15 08:52,
Bug,,OPENJPA-2497,12712516,,Unable to persist a new instance,,sravanslee,Major,Open,,06/May/14 07:34,08/Jun/15 15:53,
Bug,,OPENJPA-2596,12835928,,schema-delta generation (sqlAction=refresh) drops columns if they have an alternative typeName,struberg,struberg,Major,Resolved,Fixed,06/Jun/15 14:45,07/Jun/15 06:55,
Bug,,OPENJPA-696,12402799,,Cache TransactionSynchronizationRegistry per EMF (vs JVM),mikedd,kwsutter,Major,Closed,Fixed,21/Aug/08 15:25,06/Jun/15 21:19,
Sub-task,,OPENJPA-2481,12699403,12699402,Do release of JIRA's 2.3.0 version,kwsutter,rockymm,Major,Closed,Fixed,07/Mar/14 12:20,06/Jun/15 21:19,
Bug,,OPENJPA-2197,12556135,,MethodComparator in AnnotationPersistenceMetaDataParser should also compare parameters,struberg,struberg,Major,Closed,Fixed,16/May/12 22:10,06/Jun/15 21:19,
Bug,,OPENJPA-2178,12552847,,PostgresDictionary ,struberg,struberg,Major,Closed,Fixed,26/Apr/12 12:40,06/Jun/15 21:19,
Bug,,OPENJPA-2204,12558784,,NPE in JDBCStoreManager with Trace turned on,kwsutter,kwsutter,Major,Closed,Fixed,31/May/12 13:47,06/Jun/15 21:19,
Bug,,OPENJPA-2221,12596262,,Use of AbstractValueHandler map() causes exception on find(),fyrewyld,dianner,Major,Closed,Fixed,28/Jun/12 14:47,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2343,12634822,,Version field returns null when explicity projected from a JOIN in SELECT clause,curtisr7,hkelsey,Major,Closed,Fixed,01/Mar/13 14:56,06/Jun/15 21:19,
Bug,,OPENJPA-2437,12673459,,transactional listeners added too late to observe begin event,struberg,romain.manni-bucau,Major,Closed,Fixed,11/Oct/13 16:09,06/Jun/15 21:19,
Improvement,Patch Available,OPENJPA-2220,12595920,,Persistent field fetching statistic tool,curtisr7,helenxu,Major,Closed,Fixed,26/Jun/12 14:53,06/Jun/15 21:19,
Improvement,,OPENJPA-2171,12550795,,asm should be optional,struberg,romain.manni-bucau,Major,Closed,Fixed,13/Apr/12 08:24,06/Jun/15 21:19,
Bug,,OPENJPA-2236,12599542,,Trace of connection info can cause class transform/enhancement to fail,techhusky,techhusky,Major,Closed,Fixed,19/Jul/12 22:03,06/Jun/15 21:19,
Task,,OPENJPA-2388,12649565,,support new xbean asm4 shade,struberg,romain.manni-bucau,Major,Closed,Fixed,27/May/13 14:07,06/Jun/15 21:19,
Bug,,OPENJPA-2409,12657213,,allow the openjpa-maven-plugin to use a persistence.xml from resources and not only from files,struberg,romain.manni-bucau,Major,Closed,Fixed,11/Jul/13 08:11,06/Jun/15 21:19,
Improvement,,OPENJPA-2120,12541501,,Add new option to eliminate reflection calls from enhancer generated IdClass PC copy operations,techhusky,techhusky,Major,Closed,Fixed,06/Feb/12 20:54,06/Jun/15 21:19,06/Feb/12 00:00
Bug,,OPENJPA-2336,12633087,,Relax Join column name comparison based on database dictionary schema case setting ,,ppoddar@apache.org,Major,Closed,Fixed,19/Feb/13 22:29,06/Jun/15 21:19,
Bug,,OPENJPA-2318,12626144,,Left outer join is not generated when specifien using Criteria API,ppoddar@apache.org,levtse,Major,Closed,Fixed,05/Jan/13 00:50,06/Jun/15 21:19,
Bug,,OPENJPA-2480,12699402,,Update the website with 2.3.0 release information,kwsutter,rockymm,Major,Closed,Fixed,07/Mar/14 12:19,06/Jun/15 21:19,
Bug,,OPENJPA-2377,12644570,,Metamodel.managedType returns wrong result for Embeddable,allee8285,azuo_lee,Major,Closed,Fixed,25/Apr/13 10:15,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2282,12613027,,ESCAPE '\' is appended to the like clause unexpectedly,helenxu,helenxu,Major,Closed,Fixed,22/Oct/12 19:07,06/Jun/15 21:19,
Improvement,,OPENJPA-2342,12634444,,Consider modifying PCEnhancer.run to use serp.bytecode.BCClass.getDeclaredInterfaceNames instead of getDeclaredInterfaceTypes.,kwsutter,jwross@us.ibm.com,Major,Closed,Fixed,27/Feb/13 16:58,06/Jun/15 21:19,
Bug,,OPENJPA-1979,12504099,,Regression for non-standard joins with constant column values ,ppoddar@apache.org,ppoddar@apache.org,Major,Closed,Fixed,12/Apr/11 20:33,06/Jun/15 21:19,
Bug,,OPENJPA-2305,12623425,,Canonical MetaModel class generation should not use inhertence,ppoddar@apache.org,ppoddar@apache.org,Major,Closed,Invalid,11/Dec/12 18:20,06/Jun/15 21:19,14/Dec/12 00:00
Bug,,OPENJPA-2440,12674126,,foreign key drop leaks jdbc connections,struberg,romain.manni-bucau,Major,Closed,Fixed,16/Oct/13 13:53,06/Jun/15 21:19,
Bug,,OPENJPA-2391,12650354,,HSQLDB v2.2.9,allee8285,puntogil,Major,Closed,Fixed,31/May/13 15:16,06/Jun/15 21:19,
Bug,,OPENJPA-2400,12652902,,Support MariaDB,fyrewyld,fyrewyld,Major,Closed,Fixed,14/Jun/13 15:29,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2425,12666733,,SELECT fields with @ExternalValues defined returns datastore values instead of unmapped fields,allee8285,allee8285,Major,Closed,Fixed,03/Sep/13 19:19,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2390,12649901,,HSQLDB SELECT NEXT VALUE FOR Sequence will skip 1 sequence value if allocation size is 1,allee8285,rene.link,Major,Closed,Fixed,29/May/13 12:40,06/Jun/15 21:19,
Bug,Patch Available,OPENJPA-2228,12598245,,QuerySQLCache broken for Entities with @EmbeddedId,helenxu,mglauche,Major,Closed,Fixed,10/Jul/12 18:48,06/Jun/15 21:19,
New Feature,,OPENJPA-2283,12613049,,Upgrade to ASM 4 dependency,struberg,kwsutter,Major,Closed,Fixed,22/Oct/12 21:14,06/Jun/15 21:19,
Improvement,,OPENJPA-2209,12559526,,MetaDataRepository preload configuration should be more inclusive,curtisr7,curtisr7,Major,Closed,Fixed,06/Jun/12 13:00,06/Jun/15 21:19,
Bug,,OPENJPA-2355,12638102,,CONCAT() function must support more than two arguments,ppoddar@apache.org,ppoddar@apache.org,Major,Closed,Fixed,20/Mar/13 22:50,06/Jun/15 21:19,
Bug,,OPENJPA-2234,12599438,,EntityManager instance creation needs TX activity,curtisr7,erikkis,Major,Closed,Fixed,19/Jul/12 10:06,06/Jun/15 21:19,
Bug,,OPENJPA-2435,12672937,,Version field in a projection always returned as an Integer.,jpaheath,jpaheath,Major,Closed,Fixed,09/Oct/13 01:02,06/Jun/15 21:19,
Bug,,OPENJPA-2325,12628714,,MappedSuperClass without an @Id causes wrong identity type for the inherited types,ppoddar@apache.org,ppoddar@apache.org,Major,Closed,Fixed,22/Jan/13 13:59,06/Jun/15 21:19,
Bug,,OPENJPA-2421,12663617,,Slices: Can't setting up FinderTargetPolicy,ppoddar@apache.org,lookis,Major,Closed,Fixed,14/Aug/13 10:46,06/Jun/15 21:19,
Improvement,,OPENJPA-2386,12649136,,Support for JAVA 8,curtisr7,kwsutter,Major,Closed,Fixed,23/May/13 16:05,06/Jun/15 14:25,
Bug,,OPENJPA-2441,12674821,,TestNullSafeConcurrentHashMap fails when running on Oracle Java 8 ,curtisr7,curtisr7,Major,Closed,Fixed,21/Oct/13 16:08,06/Jun/15 14:25,
Sub-task,,OPENJPA-2489,12707959,12649136,Delayed collection proxy tests failing with Java 8,kwsutter,kwsutter,Major,Closed,Fixed,11/Apr/14 14:53,06/Jun/15 14:25,
Bug,,OPENJPA-2573,12782204,,"org.apache.openjpa.persistence.InvalidStateException: Attempt to set column ""X to two different values... on trunk/2.4.0",struberg,romain.manni-bucau,Major,Closed,Fixed,16/Mar/15 14:15,06/Jun/15 14:25,
Bug,,OPENJPA-2456,12679798,,Fresh checkout from svn won't compile tests due to OutOfMemoryError: Java heap space,allee8285,jzwolak,Major,Closed,Fixed,18/Nov/13 19:32,06/Jun/15 14:25,
New Feature,,OPENJPA-2511,12717917,,provide a minimal shade,struberg,romain.manni-bucau,Major,Closed,Fixed,02/Jun/14 15:17,06/Jun/15 14:25,
Bug,,OPENJPA-1590,12459850,,Agent enhancer doesn't work with Tomcat,struberg,techhusky,Major,Closed,Fixed,22/Mar/10 12:38,06/Jun/15 14:25,
Bug,,OPENJPA-2576,12818810,,fix broken JavaDoc,struberg,struberg,Major,Closed,Fixed,07/Apr/15 06:09,06/Jun/15 14:25,
Bug,,OPENJPA-2443,12675132,,InvalidStateException while merging a new Entity with a GeneratedValue id,curtisr7,curtisr7,Major,Closed,Fixed,22/Oct/13 21:28,06/Jun/15 14:25,
Sub-task,,OPENJPA-2135,12543513,12543507,Deprecate prepareForPooling,curtisr7,kwsutter,Major,Closed,Fixed,21/Feb/12 16:43,06/Jun/15 14:25,
